1,STATE ABBREVIATION,STATE,D,FEC ID#,(I),CANDIDATE NAME (First),CANDIDATE NAME (Last),CANDIDATE NAME,TOTAL VOTES,PARTY,PRIMARY VOTES,PRIMARY %,RUNOFF VOTES,RUNOFF %,GENERAL VOTES ,GENERAL %,GE RUNOFF ELECTION VOTES (LA),GE RUNOFF ELECTION % (LA),"COMBINED GE PARTY TOTALS (CT, NY, SC)","COMBINED % (CT, NY, SC)",GE WINNER INDICATOR,FOOTNOTES,
241,CA,California,6,H6CA06219,,Jrmar,Jefferson,"Jefferson, Jrmar",,D,"7,631",5.39%,,,,,,,,,,,
242,CA,California,6,H6CA06235 ,,Mario,Galvíçn,"Galvíçn, Mario",,NOP,"6,354",4.49%,,,,,,,,,,,
243,CA,California,6,H6CA28163 ,,Yuriy,Seretskiy,"Seretskiy, Yuriy",,NOP,"1,930",1.36%,,,,,,,,,,,
244,CA,California,6,n/a,,,,,District Votes:,,"141,514",,,,"235,413",,,,,,,,
245,CA,California,6,n/a,,,,,,,,,,,,,,,,,,,
246,CA,California,7,H0CA03078 ,(I),Ami,Bera,"Bera, Ami",,D,"93,506",54.00%,,,"152,133",51.17%,,,,,W,,
247,CA,California,7,H6CA07126 ,,Scott R.,Jones,"Jones, Scott R.",,R,"79,640",46.00%,,,"145,168",48.83%,,,,,,,
248,CA,California,7,n/a,,,,,District Votes:,,"173,146",,,,"297,301",,,,,,,,
249,CA,California,7,n/a,,,,,,,,,,,,,,,,,,,
250,CA,California,8,H2CA08164 ,(I),Paul ,Cook,"Cook, Paul ",,R,"50,425",41.99%,,,"136,972",62.26%,,,,,W,,
251,CA,California,8,H8CA41139 ,,Rita,Ramirez,"Ramirez, Rita",,D,"26,325",21.92%,,,"83,035",37.74%,,,,,,,
252,CA,California,8,H6CA08207,,Tim,Donnelly,"Donnelly, Tim",,R,"24,886",20.73%,,,,,,,,,,,
253,CA,California,8,H6CA08215,,John,Pinkerton,"Pinkerton, John",,D,"11,780",9.81%,,,,,,,,,,,
254,CA,California,8,H6CA08199,,Roger,LaPlante,"LaPlante, Roger",,D,"6,661",5.55%,,,,,,,,,,,
255,CA,California,8,n/a,,,,,District Votes:,,"120,077",,,,"220,007",,,,,,,,
256,CA,California,8,n/a,,,,,,,,,,,,,,,,,,,
257,CA,California,9,H4CA11081 ,(I),Jerry,McNerney,"McNerney, Jerry",,D,"71,634",55.27%,,,"133,163",57.36%,,,,,W,,
258,CA,California,9,H0CA11337 ,,"Antonio C. Tony""""""ntoni""",Amador,"Amador, Antonio C. Tony""""""mador""",,R,"28,161",21.73%,,,"98,992",42.64%,,,,,,,
259,CA,California,9,H6CA09098,,Kathryn,Nance,"Nance, Kathryn",,R,"24,783",19.12%,,,,,,,,,,,
260,CA,California,9,H6CA09106,,Alex,Appleby,"Appleby, Alex",,LIB,"5,029",3.88%,,,,,,,,,,,
261,CA,California,9,n/a,,,,,District Votes:,,"129,607",,,,"232,155",,,,,,,,
262,CA,California,9,n/a,,,,,,,,,,,,,,,,,,,
263,CA,California,10,H0CA19173 ,(I),Jeff,Denham,"Denham, Jeff",,R,"61,290",47.73%,,,"124,671",51.70%,,,,,W,,
264,CA,California,10,H4CA10075 ,,Michael  ,Eggman,"Eggman, Michael  ",,D,"35,413",27.58%,,,"116,470",48.30%,,,,,,,
265,CA,California,10,H2CA00096 ,,"Michael J. Mike""""""ichae""",Barkley,"Barkley, Michael J. Mike""""""arkle""",,D,"18,576",14.47%,,,,,,,,,,,
266,CA,California,10,H6CA10146 ,,Robert,Hodges,"Hodges, Robert",,R,"13,130",10.23%,,,,,,,,,,,
267,CA,California,10,n/a,,,,,District Votes:,,"128,409",,,,"241,141",,,,,,,,
268,CA,California,10,n/a,,,,,,,,,,,,,,,,,,,
269,CA,California,11,H0CA10073 ,(I),Mark,DeSaulnier,"DeSaulnier, Mark",,D,"133,317",75.33%,,,"214,868",72.05%,,,,,W,,
270,CA,California,11,H6CA11169,,Roger Allen,Petersen,"Petersen, Roger Allen",,R,"43,654",24.67%,,,"83,341",27.95%,,,,,,,
271,CA,California,11,n/a,,,,,District Votes:,,"176,971",,,,"298,209",,,,,,,,
272,,,,n/a,,,,,,,,,,,,,,,,,,,
273,CA,California,12,H8CA05035 ,(I),Nancy ,Pelosi,"Pelosi, Nancy ",,D,"169,537",78.11%,,,"274,035",80.87%,,,,,W,,
274,CA,California,12,H6CA12175 ,,Preston,Picus,"Picus, Preston",,NOP,"16,633",7.66%,,,"64,810",19.13%,,,,,,,
275,CA,California,12,H6CA12183 ,,Bob,Miller,"Miller, Bob",,R,"16,583",7.64%,,,,,,,,,,,
276,CA,California,12,H4CA12089 ,,Barry,Hermanson,"Hermanson, Barry",,GRE,"14,289",6.58%,,,,,,,,,,,
277,CA,California,12,n/a,,,,,District Votes:,,"217,042",,,,"338,845",,,,,,,,
278,CA,California,12,n/a,,,,,,,,,,,,,,,,,,,
279,CA,California,13,H8CA09060 ,(I),Barbara,Lee,"Lee, Barbara",,D,"192,227",91.95%,,,"293,117",90.78%,,,,,W,,
280,CA,California,13,H6CA13140,,Sue,Caro,"Caro, Sue",,R,"16,818",8.05%,,,"29,754",9.22%,,,,,,,
281,CA,California,13,n/a,,,,,District Votes:,,"209,045",,,,"322,871",,,,,,,,
282,CA,California,13,n/a,,,,,,,,,,,,,,,,,,,
283,CA,California,14,H8CA12171,(I),Jackie,Speier,"Speier, Jackie",,D,"144,719",99.04%,,,"231,630",80.86%,,,,,W,,
284,CA,California,14,H6CA14114,,Angel,Cardenas,"Cardenas, Angel",,W(R)/R,"1,400",0.96%,,,"54,817",19.14%,,,,,,,
285,CA,California,14,n/a,,,,,District Votes:,,"146,119",,,,"286,447",,,,,,,,
286,CA,California,14,n/a,,,,,,,,,,,,,,,,,,,
287,CA,California,15,H2CA15094 ,(I),Eric,Swalwell,"Swalwell, Eric",,D,"110,803",76.50%,,,"198,578",73.77%,,,,,W,,
288,CA,California,15,H6CA15152 ,,Danny R.,Turner,"Turner, Danny R.",,R,"34,032",23.50%,,,"70,619",26.23%,,,,,,,
289,CA,California,15,n/a,,,,,District Votes:,,"144,835",,,,"269,197",,,,,,,,
290,CA,California,15,n/a,,,,,,,,,,,,,,,,,,,
291,CA,California,16,H4CA20082 ,(I),Jim,Costa,"Costa, Jim",,D,"52,822",55.91%,,,"97,473",58.03%,,,,,W,,
292,CA,California,16,H2CA16100,,Johnny M.,Tacherra,"Tacherra, Johnny M.",,R,"31,028",32.84%,,,"70,483",41.97%,,,,,,,
293,CA,California,16,H6CA16135,,David,Rogers,"Rogers, David",,R,"10,606",11.23%,,,,,,,,,,,
294,CA,California,16,n/a,,Richard,Gomez,"Gomez, Richard",,W(GRE),13,0.01%,,,,,,,,,,,
295,CA,California,16,n/a,,,,,District Votes:,,"94,469",,,,"167,956",,,,,,,,
296,CA,California,16,n/a,,,,,,,,,,,,,,,,,,,
297,CA,California,17,H4CA12055 ,,Ro,Khanna,"Khanna, Ro",,D,"52,059",39.08%,,,"142,268",61.01%,,,,,W,,
298,CA,California,17,H0CA15148 ,(I),Mike ,Honda,"Honda, Mike ",,D,"49,823",37.40%,,,"90,924",38.99%,,,,,,,
299,CA,California,17,H6CA17158 ,,Peter,Kuo,"Kuo, Peter",,R,"12,224",9.18%,,,,,,,,,,,
300,CA,California,17,H6CA17141,,Ron,Cohen,"Cohen, Ron",,R,"10,448",7.84%,,,,,,,,,,,
301,CA,California,17,H6CA17166 ,,Pierluigi C.,Oliverio,"Oliverio, Pierluigi C.",,D,"5,533",4.15%,,,,,,,,,,,
302,CA,California,17,H6CA17174,,Kennita,Watson,"Watson, Kennita",,LIB,"3,125",2.35%,,,,,,,,,,,
303,CA,California,17,n/a,,,,,District Votes:,,"133,212",,,,"233,192",,,,,,,,
304,CA,California,17,n/a,,,,,,,,,,,,,,,,,,,
305,CA,California,18,H8CA12098 ,(I),Anna G.,Eshoo,"Eshoo, Anna G.",,D,"132,726",68.20%,,,"230,460",71.15%,,,,,W,,
306,CA,California,18,H4CA18094 ,,Richard B.,Fox,"Fox, Richard B.",,R,"47,484",24.40%,,,"93,470",28.85%,,,,,,,
307,CA,California,18,H6CA18115,,Bob,Harlow,"Harlow, Bob",,D,"14,411",7.40%,,,,,,,,,,,
308,CA,California,18,n/a,,,,,District Votes:,,"194,621",,,,"323,930",,,,,,,,
309,CA,California,18,n/a,,,,,,,,,,,,,,,,,,,
310,CA,California,19,H4CA16049 ,(I),Zoe,Lofgren,"Lofgren, Zoe",,D,"107,773",76.08%,,,"181,802",73.94%,,,,,W,,
311,CA,California,19,H6CA19121 ,,G. Burt,Lancaster,"Lancaster, G. Burt",,R,"33,889",23.92%,,,"64,061",26.06%,,,,,,,
312,CA,California,19,n/a,,,,,District Votes:,,"141,662",,,,"245,863",,,,,,,,
313,CA,California,19,n/a,,,,,,,,,,,,,,,,,,,
314,CA,California,20,H6CA20152 ,,Jimmy ,Panetta,"Panetta, Jimmy ",,D,"116,826",70.83%,,,"180,980",70.75%,,,,,W,,
315,CA,California,20,H6CA20145,,Casey ,Lucius,"Lucius, Casey ",,R,"32,726",19.84%,,,"74,811",29.25%,,,,,,,
316,CA,California,20,H6CA20178,,Joe,Williams,"Williams, Joe",,PAF,"6,400",3.88%,,,,,,,,,,,
317,CA,California,20,H6CA20194,,Barbara,Honegger,"Honegger, Barbara",,NOP,"6,054",3.67%,,,,,,,,,,,
318,CA,California,20,H6CA20186,,Jack ,Digby,"Digby, Jack ",,NOP,"2,932",1.78%,,,,,,,,,,,
319,CA,California,20,n/a,,,,,District Votes:,,"164,938",,,,"255,791",,,,,,,,
320,CA,California,20,n/a,,,,,,,,,,,,,,,,,,,
321,CA,California,21,H2CA20094 ,(I),David,Valadao,"Valadao, David",,R,"37,367",54.03%,,,"75,126",56.74%,,,,,W,,
322,CA,California,21,H6CA21218 ,,Emilio Jesus,Huerta,"Huerta, Emilio Jesus",,D,"16,743",24.21%,,,"57,282",43.26%,,,,,,,
323,CA,California,21,H6CA21192,,Daniel,Parra,"Parra, Daniel",,D,"15,056",21.77%,,,,,,,,,,,
324,CA,California,21,n/a,,,,,District Votes:,,"69,166",,,,"132,408",,,,,,,,
325,CA,California,21,n/a,,,,,,,,,,,,,,,,,,,
326,CA,California,22,H8CA20059 ,(I),Devin G.,Nunes,"Nunes, Devin G.",,R,"86,479",63.81%,,,"158,755",67.57%,,,,,W,,
327,CA,California,22,H6CA22182 ,,Louie J.,Campos,"Campos, Louie J.",,D,"40,247",29.70%,,,"76,211",32.43%,,,,,,,
328,CA,California,22,H6CA22166,,"Teresita Tess""""""eresi""",Andres,"Andres, Teresita Tess""""""ndres""",,R,"8,808",6.50%,,,,,,,,,,,
329,CA,California,22,n/a,,,,,District Votes:,,"135,534",,,,"234,966",,,,,,,,
330,CA,California,22,n/a,,,,,,,,,,,,,,,,,,,
331,CA,California,23,H6CA22125,(I),Kevin,McCarthy,"McCarthy, Kevin",,R,"76,166",55.46%,,,"167,116",69.18%,,,,,W,,
332,CA,California,23,H6CA23206 ,,Wendy ,Reed,"Reed, Wendy ",,D,"37,696",27.45%,,,"74,468",30.82%,,,,,,,
333,CA,California,23,H6CA23222 ,,Ken ,Mettler,"Mettler, Ken ",,R,"17,738",12.92%,,,,,,,,,,,
334,CA,California,23,H6CA23214 ,,Gerald,Morris,"Morris, Gerald",,R,"5,734",4.18%,,,,,,,,,,,
335,CA,California,23,n/a,,,,,District Votes:,,"137,334",,,,"241,584",,,,,,,,
336,CA,California,23,n/a,,,,,,,,,,,,,,,,,,,
337,CA,California,24,H6CA24303 ,,Salud,Carbajal,"Carbajal, Salud",,D,"66,402",31.94%,,,"166,034",53.42%,,,,,W,,
338,CA,California,24,H4CA24142,,Justin Donald ,Fareed,"Fareed, Justin Donald ",,R,"42,521",20.45%,,,"144,780",46.58%,,,,,,,
339,CA,California,24,H6CA24295,,K.H. Katcho,Achadjian,"Achadjian, K.H. Katcho",,R,"37,716",18.14%,,,,,,,,,,,
340,CA,California,24,H6CA24311,,Helene,Schneider,"Schneider, Helene",,D,"31,046",14.93%,,,,,,,,,,,
341,CA,California,24,H6CA24287 ,,"William Bill""""""illia""",Ostrander,"Ostrander, William Bill""""""stran""",,D,"12,657",6.09%,,,,,,,,,,,
342,CA,California,24,H6CA24329,,Matt T.,Kokkonen,"Kokkonen, Matt T.",,R,"11,636",5.60%,,,,,,,,,,,
343,CA,California,24,H0CA22086,,John ,Uebersax,"Uebersax, John ",,NOP,"2,188",1.05%,,,,,,,,,,,
344,CA,California,24,H4CA24183,,Steve,Isakson,"Isakson, Steve",,NOP,"2,172",1.04%,,,,,,,,,,,
345,CA,California,24,H6CA20202,,Benjamin,Lucas,"Lucas, Benjamin",,D,"1,568",0.75%,,,,,,,,,,,
346,CA,California,24,n/a,,,,,District Votes:,,"207,906",,,,"310,814",,,,,,,,
347,CA,California,24,n/a,,,,,,,,,,,,,,,,,,,
348,CA,California,25,H4CA25123 ,(I),Steve,Knight,"Knight, Steve",,R,"63,769",48.26%,,,"138,755",53.13%,,,,,W,,
349,CA,California,25,H6CA25177 ,,Bryan,Caforio,"Caforio, Bryan",,D,"38,382",29.05%,,,"122,406",46.87%,,,,,,,
350,CA,California,25,H6CA25151 ,,Lou ,Vince,"Vince, Lou ",,D,"20,327",15.38%,,,,,,,,,,,
351,CA,California,25,H6CA25201,,Jeffrey,Moffatt,"Moffatt, Jeffrey",,R,"9,620",7.28%,,,,,,,,,,,
352,CA,California,25,H6CA25193,,Jeff,Bomberger,"Bomberger, Jeff",,W(NOP),44,0.03%,,,,,,,,,,,
353,CA,California,25,n/a,,,,,District Votes:,,"132,142",,,,"261,161",,,,,,,,
354,CA,California,25,n/a,,,,,,,,,,,,,,,,,,,
355,CA,California,26,H2CA00120 ,(I),Julia,Brownley,"Brownley, Julia",,D,"108,937",64.02%,,,"169,248",60.38%,,,,,W,,
356,CA,California,26,H4CA26139,,Rafael A.,Dagnesses,"Dagnesses, Rafael A.",,R,"61,219",35.98%,,,"111,059",39.62%,,,,,,,
357,CA,California,26,n/a,,,,,District Votes:,,"170,156",,,,"280,307",,,,,,,,
358,CA,California,26,n/a,,,,,,,,,,,,,,,,,,,
359,CA,California,27,H0CA32101,(I),Judy ,Chu,"Chu, Judy ",,D,"93,204",66.18%,,,"168,977",67.42%,,,,,W,,
360,CA,California,27,H2CA27198 ,,Jack,Orswell,"Orswell, Jack",,R,"39,574",28.10%,,,"81,655",32.58%,,,,,,,
361,CA,California,27,H6CA27298,,Tim,Sweeney,"Sweeney, Tim",,NOP,"8,063",5.72%,,,,,,,,,,,
362,CA,California,27,n/a,,,,,District Votes:,,"140,841",,,,"250,632",,,,,,,,
363,CA,California,27,n/a,,,,,,,,,,,,,,,,,,,
364,CA,California,28,H0CA27085,(I),Adam B.,Schiff,"Schiff, Adam B.",,D,"111,766",70.24%,,,"210,883",77.99%,,,,,W,,
365,CA,California,28,H6CA28171,,Lenore,Solis,"Solis, Lenore",,R,"29,336",18.44%,,,"59,526",22.01%,,,,,,,
366,CA,California,28,H6CA31126,,Sal,Genovese,"Genovese, Sal",,D,"18,026",11.33%,,,,,,,,,,,
367,CA,California,28,n/a,,,,,District Votes:,,"159,128",,,,"270,409",,,,,,,,
368,CA,California,28,n/a,,,,,,,,,,,,,,,,,,,
369,CA,California,29,H2CA28113 ,(I),Tony,Cardenas,"Cardenas, Tony",,D,"58,616",61.37%,,,"128,407",74.73%,,,,,W,,
370,CA,California,29,H6CA29229 ,,Richard,Alarcon,"Alarcon, Richard",,D,"12,397",12.98%,,,"43,417",25.27%,,,,,,,
371,CA,California,29,H6CA29211,,"Joseph Joe""""""osep""",Shammas,"Shammas, Joseph Joe""""""hamm""",,D,"10,847",11.36%,,,,,,,,,,,
372,CA,California,29,H6CA29203 ,,"Benny Benito""""""enny ""B""""n""",Bernal,"Bernal, Benny Benito""""""ernal"," """,,D,"10,006",10.48%,,,,,,,,,,
373,CA,California,29,H6CA29237 ,,David Z.,Guzman,"Guzman, David Z.",,D,"3,654",3.83%,,,,,,,,,,,
374,CA,California,29,n/a,,,,,District Votes:,,"95,520",,,,"171,824",,,,,,,,
375,CA,California,29,n/a,,,,,,,,,,,,,,,,,,,
376,CA,California,30,H6CA24113 ,(I),Brad,Sherman,"Sherman, Brad",,D,"92,448",60.11%,,,"205,279",72.64%,,,,,W,,
377,CA,California,30,H6CA30185,,Mark,Reed,"Reed, Mark",,R,"21,458",13.95%,,,"77,325",27.36%,,,,,,,
378,CA,California,30,H6CA30177,,Patrea,Patrick,"Patrick, Patrea",,D,"14,628",9.51%,,,,,,,,,,,
379,CA,California,30,H4CA30123,,A. (Raji),Rab,"Rab, A. (Raji)",,D,"8,847",5.75%,,,,,,,,,,,
380,CA,California,30,H8CA27088,,Navraj,Singh,"Singh, Navraj",,R,"6,517",4.24%,,,,,,,,,,,
381,CA,California,30,H4CA30107,,Luke ,Davis,"Davis, Luke ",,D,"5,150",3.35%,,,,,,,,,,,
382,CA,California,30,H6CA30193 ,,Christopher David,Townsend,"Townsend, Christopher David",,R,"4,741",3.08%,,,,,,,,,,,
383,CA,California,30,n/a,,,,,District Votes:,,"153,789",,,,"282,604",,,,,,,,
384,CA,California,30,n/a,,,,,,,,,,,,,,,,,,,
385,CA,California,31,H2CA31125 ,(I),Pete,Aguilar,"Aguilar, Pete",,D,"48,518",43.08%,,,"121,070",56.07%,,,,,W,,
386,CA,California,31,H4CA31071,,Paul ,Chabot,"Chabot, Paul ",,R,"25,534",22.67%,,,"94,866",43.93%,,,,,,,
387,CA,California,31,H6CA31142,,Joe,Baca,"Baca, Joe",,R,"14,020",12.45%,,,,,,,,,,,
388,CA,California,31,H6CA31159,,Kaisar,Ahmed,"Ahmed, Kaisar",,D,"12,418",11.03%,,,,,,,,,,,
389,CA,California,31,H6CA31134 ,,Sean,Flynn,"Flynn, Sean",,R,"12,130",10.77%,,,,,,,,,,,
390,CA,California,31,n/a,,,,,District Votes:,,"112,620",,,,"215,936",,,,,,,,
391,CA,California,31,n/a,,,,,,,,,,,,,,,,,,,
392,CA,California,32,H8CA34068 ,(I),Grace F. ,Napolitano,"Napolitano, Grace F. ",,D,"54,987",51.41%,,,"114,926",61.57%,,,,,W,,
393,CA,California,32,H6CA32132,,Roger,Herníçndez,"Herníçndez, Roger",,D,"26,386",24.67%,,,"71,720",38.43%,,,,,,,
394,CA,California,32,H6CA32140,,Gordon E.,Fisher,"Fisher, Gordon E.",,R,"25,594",23.93%,,,,,,,,,,,
395,CA,California,32,n/a,,,,,District Votes:,,"106,967",,,,"186,646",,,,,,,,
396,CA,California,32,n/a,,,,,,,,,,,,,,,,,,,
397,CA,California,33,H4CA33119,(I),Ted W.,Lieu,"Lieu, Ted W.",,D,"127,733",69.15%,,,"219,397",66.44%,,,,,W,,
398,CA,California,33,H6CA33106 ,,Kenneth W.,Wright,"Wright, Kenneth W.",,R,"56,976",30.85%,,,"110,822",33.56%,,,,,,,
399,CA,California,33,n/a,,,,,District Votes:,,"184,709",,,,"330,219",,,,,,,,
400,CA,California,33,n/a,,,,,,,,,,,,,,,,,,,
401,CA,California,34,H2CA30143 ,(I),Xavier,Becerra,"Becerra, Xavier",,D,"71,982",77.58%,,,"122,842",77.18%,,,,,W,,
402,CA,California,34,H6CA34229 ,,Adrienne Nicole,Edwards,"Edwards, Adrienne Nicole",,D,"19,624",21.15%,,,"36,314",22.82%,,,,,,,
403,CA,California,34,H6CA34237,,Kenneth,Mejia,"Mejia, Kenneth",,D,"1,177",1.27%,,,,,,,,,,,
404,CA,California,34,n/a,,,,,District Votes:,,"92,783",,,,"159,156",,,,,,,,
405,CA,California,34,n/a,,,,,,,,,,,,,,,,,,,
406,CA,California,35,H4CA35031 ,(I),Norma J.,Torres,"Torres, Norma J.",,D,"65,226",75.57%,,,"124,044",72.39%,,,,,W,,
407,CA,California,35,H6CA35127,,Tyler,Fischella,"Fischella, Tyler",,R,"21,089",24.43%,,,"47,309",27.61%,,,,,,,
408,CA,California,35,n/a,,,,,District Votes:,,"86,315",,,,"171,353",,,,,,,,
409,CA,California,35,n/a,,,,,,,,,,,,,,,,,,,
410,CA,California,36,H2CA36439,(I),Raul,Ruiz,"Ruiz, Raul",,D,"76,213",58.48%,,,"144,348",62.05%,,,,,W,,
411,CA,California,36,H6CA36182,,Jeff,Stone,"Stone, Jeff",,R,"41,190",31.61%,,,"88,269",37.95%,,,,,,,
412,CA,California,36,H6CA36190,,"Stephan Steven""""""tephan """,Wolkowicz,"Wolkowicz, Stephan Steven""""""olkowic""",,R,"12,923",9.92%,,,,,,,,,,,
413,CA,California,36,n/a,,,,,District Votes:,,"130,326",,,,"232,617",,,,,,,,
414,CA,California,36,n/a,,,,,,,,,,,,,,,,,,,
415,CA,California,37,H0CA33117 ,(I),Karen,Bass,"Bass, Karen",,D,"115,597",80.21%,,,"192,490",81.13%,,,,,W,,
416,CA,California,37,H6CA37313,,Chris Blake,Wiggins,"Wiggins, Chris Blake",,D,"15,362",10.66%,,,"44,782",18.87%,,,,,,,
417,CA,California,37,H6CA37305 ,,Shariff A.,Hasan,"Hasan, Shariff A.",,R,"13,158",9.13%,,,,,,,,,,,
418,CA,California,37,n/a,,,,,District Votes:,,"144,117",,,,"237,272",,,,,,,,
419,CA,California,37,n/a,,,,,,,,,,,,,,,,,,,
420,CA,California,38,H2CA39078 ,(I),Linda T.,Síçnchez,"Síçnchez, Linda T.",,D,"86,396",70.02%,,,"163,590",70.48%,,,,,W,,
421,CA,California,38,H4CA31105,,Ryan ,Downing,"Downing, Ryan ",,R,"25,801",20.91%,,,"68,524",29.52%,,,,,,,
422,CA,California,38,H6CA38113,,Scott Michael,Adams,"Adams, Scott Michael",,NOP,"11,189",9.07%,,,,,,,,,,,
423,CA,California,38,n/a,,,,,District Votes:,,"123,386",,,,"232,114",,,,,,,,
424,CA,California,38,n/a,,,,,,,,,,,,,,,,,,,
425,CA,California,39,H6CA39020,(I),Ed,Royce,"Royce, Ed",,R,"85,035",60.50%,,,"150,777",57.23%,,,,,W,,
426,CA,California,39,H6CA39137 ,,Brett ,Murdock,"Murdock, Brett ",,D,"55,520",39.50%,,,"112,679",42.77%,,,,,,,
427,CA,California,39,n/a,,,,,District Votes:,,"140,555",,,,"263,456",,,,,,,,
428,CA,California,39,n/a,,,,,,,,,,,,,,,,,,,
429,CA,California,40,H2CA33048 ,(I),Lucille,Roybal-Allard,"Roybal-Allard, Lucille",,D,"60,691",76.30%,,,"106,554",71.37%,,,,,W,,
430,CA,California,40,H6CA40291,,Roman Gabriel ,Gonzalez,"Gonzalez, Roman Gabriel ",,NOP,"18,844",23.69%,,,"42,743",28.63%,,,,,,,
431,CA,California,40,n/a,,J. Cesar,Flores,"Flores, J. Cesar",,D,6,0.01%,,,,,,,,,,,
432,CA,California,40,n/a,,,,,District Votes:,,"79,541",,,,"149,297",,,,,,,,
433,CA,California,40,n/a,,,,,,,,,,,,,,,,,,,
434,CA,California,41,H2CA43245 ,(I),Mark,Takano,"Takano, Mark",,D,"63,706",64.55%,,,"128,164",64.95%,,,,,W,,
435,CA,California,41,H6CA41182,,Doug,Shepherd,"Shepherd, Doug",,R,"17,255",17.48%,,,"69,159",35.05%,,,,,,,
436,CA,California,41,H6CA41190 ,,Randy ,Fox,"Fox, Randy ",,R,"14,844",15.04%,,,,,,,,,,,
437,CA,California,41,H6CA41208,,Cody,Ryan,"Ryan, Cody",,R,"2,893",2.93%,,,,,,,,,,,
438,CA,California,41,n/a,,,,,District Votes:,,"98,698",,,,"197,323",,,,,,,,
439,CA,California,41,n/a,,,,,,,,,,,,,,,,,,,
440,CA,California,42,H2CA37023 ,(I),Ken,Calvert,"Calvert, Ken",,R,"66,418",54.94%,,,"149,547",58.82%,,,,,W,,
441,CA,California,42,H4CA42086 ,,Tim,Sheridan,"Sheridan, Tim",,D,"45,389",37.55%,,,"104,689",41.18%,,,,,,,
442,CA,California,42,H4CA42060 ,,Kerri,Condley,"Condley, Kerri",,NOP,"9,076",7.51%,,,,,,,,,,,
443,CA,California,42,n/a,,,,,District Votes:,,"120,883",,,,"254,236",,,,,,,,
444,CA,California,42,n/a,,,,,,,,,,,,,,,,,,,
445,CA,California,43,H4CA23011 ,(I),Maxine,Waters,"Waters, Maxine",,D,"92,909",76.12%,,,"167,017",76.08%,,,,,W,,
446,CA,California,43,H6CA44145 ,,Omar,Navarro,"Navarro, Omar",,R,"29,152",23.88%,,,"52,499",23.92%,,,,,,,
447,CA,California,43,n/a,,,,,District Votes:,,"122,061",,,,"219,516",,,,,,,,
448,CA,California,43,n/a,,,,,,,,,,,,,,,,,,,
449,CA,California,44,H6CA44103 ,,Nanette Diaz,Barragíçn,"Barragíçn, Nanette Diaz",,D,"22,031",21.97%,,,"93,124",52.20%,,,,,W,,
450,CA,California,44,H2CA35100 ,,"Isadore, III",Hall,"Hall, Isadore, III",,D,"40,200",40.09%,,,"85,289",47.80%,,,,,,,
451,CA,California,44,H6CA44186,,Armando ,Sotomayor,"Sotomayor, Armando ",,D,"10,087",10.06%,,,,,,,,,,,
452,CA,California,44,H6CA44178 ,,Sylvia,Ortiz,"Ortiz, Sylvia",,D,"6,062",6.05%,,,,,,,,,,,
453,CA,California,44,H6CA44160,,Martha C. ,Delgadillo,"Delgadillo, Martha C. ",,D,"5,771",5.76%,,,,,,,,,,,
454,CA,California,44,H6CA44194,,Ronald,Siegel,"Siegel, Ronald",,R,"5,565",5.55%,,,,,,,,,,,
455,CA,California,44,H6CA44129 ,,Christopher  ,Castillo,"Castillo, Christopher  ",,R,"3,651",3.64%,,,,,,,,,,,
456,CA,California,44,H0CA33158,,Morris F.,Griffin,"Griffin, Morris F.",,D,"3,624",3.61%,,,,,,,,,,,
457,CA,California,44,H6CA44111 ,,Marcus C.,Musante,"Musante, Marcus C.",,D,"2,366",2.36%,,,,,,,,,,,
458,CA,California,44,H6CA44202,,Michael,De Mauricio,"De Mauricio, Michael",,NOP,919,0.92%,,,,,,,,,,,
459,CA,California,44,n/a,,,,,District Votes:,,"100,276",,,,"178,413",,,,,,,,
460,CA,California,44,n/a,,,,,,,,,,,,,,,,,,,
461,CA,California,45,H4CA45097,(I),Mimi,Walters,"Walters, Mimi",,R,"65,773",40.88%,,,"182,618",58.56%,,,,,W,,
462,CA,California,45,H2CA48095 ,,Ron,Varasteh,"Varasteh, Ron",,D,"44,449",27.63%,,,"129,231",41.44%,,,,,,,
463,CA,California,45,H4CA45089,,Greg ,Raths,"Raths, Greg ",,R,"30,961",19.24%,,,,,,,,,,,
464,CA,California,45,H6CA45118,,Max,Gouron,"Gouron, Max",,D,"19,716",12.25%,,,,,,,,,,,
465,CA,California,45,n/a,,,,,District Votes:,,"160,899",,,,"311,849",,,,,,,,
466,CA,California,45,n/a,,,,,,,,,,,,,,,,,,,
467,CA,California,46,H6CA46116 ,,Lou,Correa,"Correa, Lou",,D,"40,880",43.69%,,,"115,248",70.02%,,,,,W,,
468,CA,California,46,H6CA46140,,Bao,Nguyen,"Nguyen, Bao",,D,"13,625",14.56%,,,"49,345",29.98%,,,,,,,
469,CA,California,46,H6CA46165 ,,Bob,Peterson,"Peterson, Bob",,R,"11,781",12.59%,,,,,,,,,,,
470,CA,California,46,H6CA46157 ,,Joe,Dunn,"Dunn, Joe",,D,"11,596",12.39%,,,,,,,,,,,
471,CA,California,46,H6CA46108 ,,Lynn,Schott,"Schott, Lynn",,R,"7,373",7.88%,,,,,,,,,,,
472,CA,California,46,H6CA41174 ,,Louie A.,Contreras,"Contreras, Louie A.",,R,"3,441",3.68%,,,,,,,,,,,
473,CA,California,46,H6CA46181 ,,Nancy Trinidad,Marin,"Marin, Nancy Trinidad",,NOP,"3,306",3.53%,,,,,,,,,,,
